episode_id,scene_id,family,expected_sample,floor,round,ceil,peak_sample,peak_minus_expected,onset_sample,onset_minus_expected,current_error,expected_error,earliest_error,early4_error,early8_error,early16_error,direct_to_peak_amp_ratio,direct_to_peak_energy_ratio
clsdoa_v1_pilot_005_ep_000450,mp3d.e9zR4mvMWw7,MP3D,257.05332488221546,257,257,258,306,48.94667511778454,249,-8.053324882215463,56.013716369375466,104.90108610481177,56.62066675223264,63.312349143102296,54.810338234079815,69.94897146748308,0.5208166241645813,0.0679723396897316
clsdoa_v1_pilot_005_ep_000451,mp3d.Z6MFQCViBuw,MP3D,231.94397033818814,231,232,232,224,-7.943970338188137,224,-7.943970338188137,0.08360539091182977,0.0031265943975944564,0.02264600881882385,0.012276306898731553,0.012276306898731553,0.012260946897831377,5.803969543194398e-05,3.3678251298852047e-09
clsdoa_v1_pilot_005_ep_000452,mp3d.5LpN3gDmAk7,MP3D,72.1860975562403,72,72,73,65,-7.1860975562402984,65,-7.1860975562402984,1.1000103948581645e-05,0.0065375148517974975,0.0,0.0,0.0,0.0,2.690826113393996e-05,7.241822697068301e-10
clsdoa_v1_pilot_005_ep_000453,mp3d.qoiz87JEwZ2,MP3D,345.2029504128918,345,345,346,415,69.79704958710818,363,17.797049587108177,58.72624277760715,72.18667010045733,31.8480820442744,31.848084508264854,31.848078887627693,31.848072939027265,4.5495099243453296e-08,1.9846075127792455e-15
clsdoa_v1_pilot_005_ep_000454,mp3d.s8pcmisQ38h,MP3D,378.8614070193604,378,379,379,429,50.1385929806396,371,-7.861407019360399,62.58057777983892,115.82103253055823,36.713665896277725,35.21034834502705,46.62634642739053,33.47096255963829,2.9104270935058594,0.1905888170003891
clsdoa_v1_pilot_005_ep_000455,mp3d.8194nk5LbLH,MP3D,77.27628570345199,77,77,78,70,-7.27628570345199,70,-7.27628570345199,7.143182815269534e-06,0.02015906260438732,0.0,0.015791693039412698,0.0,0.019978420689329136,2.8696151275653392e-05,8.235271908851871e-10
clsdoa_v1_pilot_005_ep_000456,mp3d.p5wJjkQkbXX,MP3D,110.7191226950161,110,111,111,103,-7.719122695016097,103,-7.719122695016097,2.091309789151873e-06,0.0,0.012990493111542996,0.016237744342175994,0.002496196452085247,0.010056959082401364,2.6243897082167678e-05,6.888666859161674e-10
clsdoa_v1_pilot_005_ep_000457,replica.apartment_0,Replica,225.6591112361061,225,226,226,218,-7.659111236106099,218,-7.659111236106099,0.11808032051105675,0.012491692400398114,0.010604961021893162,0.010604961021893162,0.010604961021893162,0.010604961021893162,5.6613789638504386e-05,3.2046012510278388e-09
clsdoa_v1_pilot_005_ep_000458,replica.office_1,Replica,79.71407576815766,79,80,80,73,-6.714075768157656,73,-6.714075768157656,1.210433051621537e-05,0.020215605157020075,0.0,0.0,0.0,0.009874556734784948,2.797107481455896e-05,7.822907321930472e-10
clsdoa_v1_pilot_005_ep_000459,replica.frl_apartment_5,Replica,263.0007978584579,263,263,264,390,126.99920214154213,255,-8.000797858457872,32.44153256931025,68.14776063920979,81.23028099253632,157.8381580666068,87.43404979919889,41.73696677573968,0.5154799222946167,0.13390308618545532
clsdoa_v1_pilot_005_ep_000460,replica.apartment_0,Replica,102.10177663917902,102,102,103,95,-7.101776639179022,95,-7.101776639179022,0.0340291998052488,0.0,0.006130688174539142,0.0,0.01368740516211552,0.021771935040247027,4.021120912511833e-05,1.6164301008814164e-09
clsdoa_v1_pilot_005_ep_000461,replica.apartment_0,Replica,353.11900171948946,353,353,354,450,96.88099828051054,345,-8.11900171948946,5.8114763983647775,116.94767695135747,54.9506774486322,38.30218938656468,48.84871200264121,42.76920704801169,0.37505853176116943,0.03736395761370659
clsdoa_v1_pilot_005_ep_000462,replica.frl_apartment_5,Replica,260.0454491314758,260,260,261,252,-8.045449131475777,252,-8.045449131475777,0.058219702106391755,0.0,0.0,0.0,0.0,0.013104311429519119,6.494407716672868e-05,4.2171661718271025e-09
clsdoa_v1_pilot_005_ep_000463,mp3d.29hnd4uzFmX,MP3D,268.3826551553608,268,268,269,261,-7.382655155360794,261,-7.382655155360794,1.7075472925031877e-06,0.0,0.017505062592446684,0.0,0.0,0.015086578263808386,0.00011135693057440221,1.2396246695800528e-08
clsdoa_v1_pilot_005_ep_000464,mp3d.V2XKFyX4ASd,MP3D,133.4179704090678,133,133,134,126,-7.417970409067806,126,-7.417970409067806,0.9328703342953756,24.1003927557118,0.0,0.005557566349357276,0.660996812984209,4.4108883171831526,0.04047275334596634,0.0017168415943160653
clsdoa_v1_pilot_005_ep_000465,mp3d.ac26ZMwG7aT,MP3D,108.8771213244524,108,109,109,102,-6.877121324452403,102,-6.877121324452403,3.5317002632335672,0.0,0.0,0.018360413517074372,0.0,0.0,4.151970279053785e-05,1.7234088600659447e-09
clsdoa_v1_pilot_005_ep_000466,mp3d.2t7WUuJeko7,MP3D,140.1076291288712,140,140,141,133,-7.107629128871196,133,-7.107629128871196,0.1869215007214046,0.016922383823112994,0.0035432056867833435,0.0021621601408956916,0.0,0.0,5.4730520787416026e-05,2.9960451897181883e-09
clsdoa_v1_pilot_005_ep_000467,mp3d.cV4RVeZvu5T,MP3D,132.246408745718,132,132,133,125,-7.246408745718014,125,-7.246408745718014,10.695434169485317,0.0,0.01719476981729315,0.0,0.0171581085868635,0.0193121587354164,5.163959940546192e-05,2.6667448249639847e-09
clsdoa_v1_pilot_005_ep_000469,replica.office_3,Replica,229.60005704073416,229,230,230,222,-7.600057040734157,222,-7.600057040734157,0.3665870029201224,0.013870519626494751,0.01368740516211552,0.016193360434221322,0.016193360434221322,0.0,5.762162254541181e-05,3.3206311034206237e-09
clsdoa_v1_pilot_005_ep_000470,replica.room_2,Replica,110.9558956516735,110,111,111,104,-6.955895651673501,104,-6.955895651673501,2.4148365394514667e-06,0.008510460937504469,0.0,0.017068195386166104,0.014584054855002474,0.0,4.2416078940732405e-05,1.7985317679602986e-09
clsdoa_v1_pilot_005_ep_000471,replica.room_1,Replica,189.26714480862435,189,189,190,258,68.73285519137565,182,-7.2671448086243515,31.553064264476543,0.0,0.0,0.013979094895501164,0.0,0.0,9.897384734358639e-05,5.511977541061697e-09
clsdoa_v1_pilot_005_ep_000472,replica.office_3,Replica,306.94328809682054,306,307,307,299,-7.943288096820538,299,-7.943288096820538,0.23207800410044524,0.009475727550170022,0.01620908650684108,0.012943092152169586,0.024794494292507643,0.021275536863834345,7.573938637506217e-05,5.7372755435380896e-09
clsdoa_v1_pilot_005_ep_000473,replica.room_1,Replica,115.31520946300941,115,115,116,108,-7.31520946300941,108,-7.31520946300941,3.1945284701301985e-06,0.023914289238142056,0.0,0.0,0.0,0.0,4.4856984459329396e-05,2.011447453043047e-09
clsdoa_v1_pilot_005_ep_000474,replica.room_2,Replica,92.70012303356559,92,93,93,85,-7.700123033565589,85,-7.700123033565589,1.4787793334710982e-06,0.0,0.015581900013317005,0.0,0.01555140044136761,0.017768509106853406,2.256969855807256e-05,5.095117661113591e-10
clsdoa_v1_pilot_005_ep_000475,mp3d.uNb9QFRL6hY,MP3D,196.61911921070583,196,197,197,189,-7.619119210705833,189,-7.619119210705833,0.6641885932903429,0.0,0.0,0.019315667059181373,0.0,0.003910253474323821,5.0515700422693044e-05,2.551949540574583e-09
clsdoa_v1_pilot_005_ep_000476,mp3d.GdvgFV5R1Z5,MP3D,71.68180396039389,71,72,72,64,-7.681803960393893,64,-7.681803960393893,23.762768364720948,45.73502745135967,0.0,0.0202974049367892,0.007101597739724542,0.28168996580634753,0.006916350685060024,4.7872021241346374e-05
clsdoa_v1_pilot_005_ep_000477,mp3d.ur6pFq6Qu1A,MP3D,239.21047621228618,239,239,240,232,-7.210476212286181,232,-7.210476212286181,0.8269678666858047,0.007690176351122129,0.009801006766982017,0.010021682064199724,0.01765926532564129,0.004289149259837334,9.594942821422592e-05,9.206154949481515e-09
clsdoa_v1_pilot_005_ep_000479,mp3d.HxpKQynjfin,MP3D,117.11630741111652,117,117,118,110,-7.116307411116523,110,-7.116307411116523,0.0,0.0,0.013687405135487777,0.010604961021893162,0.010604961021893162,0.013687405135487777,4.416894807945937e-05,1.9501269488131356e-09
clsdoa_v1_pilot_005_ep_000480,mp3d.oLBMNvg9in8,MP3D,366.31421603243314,366,366,367,358,-8.314216032433137,358,-8.314216032433137,4.253272251844326,28.658691179709216,0.010604961056260543,0.016193360434221322,0.17983053681539546,1.1742772152846284,0.012419712729752064,0.00014537584502249956
clsdoa_v1_pilot_005_ep_000481,replica.office_0,Replica,265.7303464704339,265,266,266,258,-7.730346470433915,258,-7.730346470433915,109.77544293289341,0.02469036563239849,0.01441039421452256,0.023909426671783834,0.0,0.008017720769082413,6.600374035770074e-05,4.353953642066699e-09
clsdoa_v1_pilot_005_ep_000482,replica.frl_apartment_2,Replica,90.51786899616965,90,91,91,83,-7.517868996169653,83,-7.517868996169653,2.9575586669421963e-06,0.0,0.01803751669705776,0.0,0.0,0.018106527802171334,2.1200703486101702e-05,4.494243588393232e-10
clsdoa_v1_pilot_005_ep_000483,replica.room_0,Replica,136.91846766285815,136,137,137,130,-6.9184676628581485,130,-6.9184676628581485,7.3444386094852035e-06,0.014965683729909059,0.0,0.0,0.0,0.0,5.404563125921413e-05,2.9206399521086723e-09
clsdoa_v1_pilot_005_ep_000484,replica.frl_apartment_3,Replica,93.77223525848332,93,94,94,87,-6.77223525848332,87,-6.77223525848332,4.182619578303747e-06,0.017417249001710287,0.011194308879432473,0.0,0.014148936819882076,0.014148936819882076,3.5430784919299185e-05,1.2558878381696559e-09
clsdoa_v1_pilot_005_ep_000485,replica.apartment_2,Replica,157.89396374404123,157,158,158,150,-7.89396374404123,150,-7.89396374404123,7.362491743669274,21.42395969255128,0.0,0.0,0.0,8.75811197468561,0.34094151854515076,0.12706395983695984
clsdoa_v1_pilot_005_ep_000486,replica.frl_apartment_4,Replica,110.65649625037013,110,111,111,103,-7.656496250370125,103,-7.656496250370125,0.0,0.013851794671526448,0.0,0.010604961021893162,0.010604961021893162,0.010604961021893162,2.737995055213105e-05,7.499568743796203e-10
clsdoa_v1_pilot_005_ep_000487,replica.office_2,Replica,400.9992492084164,400,401,401,393,-7.9992492084164155,393,-7.9992492084164155,16.950632613794994,0.0,0.0,0.0,0.0,0.004034664165350072,9.616434545023367e-05,9.242752341265259e-09
clsdoa_v1_pilot_005_ep_000488,replica.frl_apartment_1,Replica,247.21384082525907,247,247,248,240,-7.213840825259069,240,-7.213840825259069,0.21851327566445508,0.0,0.0,0.0058066240374265955,0.0,0.0,0.00010123827814823017,1.0251279825013171e-08
clsdoa_v1_pilot_005_ep_000489,replica.office_4,Replica,76.02302817293635,76,76,77,69,-7.02302817293635,69,-7.02302817293635,2.831646840510158e-06,0.0,0.018360413517074372,0.0,0.0,0.0,2.783999480016064e-05,7.746681074394246e-10
clsdoa_v1_pilot_005_ep_000490,replica.hotel_0,Replica,186.89956470525013,186,187,187,179,-7.899564705250128,179,-7.899564705250128,2.4600204006086295,0.007704951786532296,0.0,0.0,0.0,0.0,4.685320527642034e-05,2.1954520423861368e-09
clsdoa_v1_pilot_005_ep_000491,replica.apartment_1,Replica,91.72401339936037,91,92,92,84,-7.7240133993603735,84,-7.7240133993603735,3.91248236030638e-06,0.0359402054118275,0.006130688115089907,0.010604961021893162,0.006130688115089907,0.010604961021893162,2.137049705197569e-05,4.5663270387130694e-10
clsdoa_v1_pilot_005_ep_000492,replica.frl_apartment_0,Replica,98.05832084884847,98,98,99,91,-7.058320848848467,91,-7.058320848848467,8.537736462515939e-07,0.0,0.006352141283729299,0.010602590507514427,0.013582347111019065,0.0,3.696187923196703e-05,1.3660342856880447e-09
clsdoa_v1_pilot_005_ep_000493,replica.office_0,Replica,265.7303464704339,265,266,266,258,-7.730346470433915,258,-7.730346470433915,104.68692918106062,0.021821919328362596,0.0,0.0,0.018608460797142096,0.0,6.600055348826572e-05,4.354605120937549e-09
clsdoa_v1_pilot_005_ep_000494,replica.room_0,Replica,155.56153288126754,155,156,156,148,-7.561532881267539,148,-7.561532881267539,1.0911792964840723,0.0,0.0,0.021111956556174576,0.003182536062333132,0.021131332215212795,4.048944902024232e-05,1.6389842816266764e-09
clsdoa_v1_pilot_005_ep_000495,replica.frl_apartment_3,Replica,295.38214032042396,295,295,296,288,-7.382140320423957,288,-7.382140320423957,0.13120105803680748,0.0,0.0,0.008966994520441484,0.002561978687107676,0.0,0.00012387703463900834,1.534441729234004e-08
clsdoa_v1_pilot_005_ep_000496,replica.frl_apartment_4,Replica,398.42857415399493,398,398,399,390,-8.42857415399493,390,-8.42857415399493,0.17263177478535768,0.007668548842628842,0.0,0.0,0.01368740516211552,0.010604961021893162,9.489262447459623e-05,9.004268441969998e-09
clsdoa_v1_pilot_005_ep_000497,replica.apartment_2,Replica,157.89396374404123,157,158,158,150,-7.89396374404123,150,-7.89396374404123,9.219912505060037,22.757011490909726,0.007627212140669157,0.007627212140669157,0.011692484249603593,10.70927917771002,0.3646300733089447,0.1456625759601593
clsdoa_v1_pilot_005_ep_000498,replica.frl_apartment_1,Replica,247.21384082525907,247,247,248,240,-7.213840825259069,240,-7.213840825259069,8.321556147031972e-06,0.011124774318885268,0.0,0.0,0.0,0.016948511884816705,0.00010124026448465884,1.0249642912185664e-08
clsdoa_v1_pilot_005_ep_000499,replica.office_2,Replica,338.25102537866326,338,338,339,330,-8.251025378663257,330,-8.251025378663257,0.08591069062151782,0.0,0.0,0.0,0.0,0.0,8.367728878511116e-05,7.004058666382207e-09
clsdoa_v1_pilot_005_ep_000500,replica.office_4,Replica,330.28459848878464,330,330,331,322,-8.284598488784638,322,-8.284598488784638,0.31817048747423554,0.010973021669582092,0.023428551354431885,0.010604961056260543,0.01368740516211552,0.006130688174539142,8.053994679357857e-05,6.483107384269715e-09
clsdoa_v1_pilot_005_ep_000501,replica.frl_apartment_2,Replica,84.67556986803332,84,85,85,77,-7.675569868033321,77,-7.675569868033321,0.16278079315951013,0.010289943381276619,0.0,0.010169397440247474,0.011254966954517777,0.011254966954517777,1.996996797970496e-05,3.985731189537489e-10
clsdoa_v1_pilot_005_ep_000502,replica.hotel_0,Replica,186.89956470525013,186,187,187,179,-7.899564705250128,179,-7.899564705250128,0.21106035805613846,0.021749170977652246,0.0,0.006005773909190167,0.010840376038964364,0.0,4.686720058089122e-05,2.1955415263619216e-09
clsdoa_v1_pilot_005_ep_000503,replica.office_0,Replica,265.7303464704339,265,266,266,258,-7.730346470433915,258,-7.730346470433915,109.77544293289341,0.02469036563239849,0.01441039421452256,0.023909426671783834,0.0,0.008017720769082413,6.600374035770074e-05,4.353953642066699e-09
clsdoa_v1_pilot_005_ep_000504,replica.apartment_1,Replica,97.6760750878806,97,98,98,202,104.3239249121194,90,-7.676075087880605,92.35020841888782,63.516928870189695,130.80190067086684,94.8848832756344,104.67558583275098,80.42560518263028,0.16377463936805725,0.021861759945750237
clsdoa_v1_pilot_005_ep_000505,replica.frl_apartment_0,Replica,113.9525409409499,113,114,114,107,-6.952540940949902,107,-6.952540940949902,8.45192788808014e-06,0.015202242140761288,0.011262583186026177,0.0,0.0,0.0,4.318305946071632e-05,1.8647283717143637e-09
clsdoa_v1_pilot_005_ep_000506,replica.frl_apartment_3,Replica,409.896055249799,409,410,410,402,-7.896055249799019,402,-7.896055249799019,3.078324659199975e-06,0.0,0.0,0.011597682725645923,0.008027917697779736,0.02006791440615508,9.94545771391131e-05,9.891730989863845e-09
clsdoa_v1_pilot_005_ep_000507,replica.room_0,Replica,136.91846766285815,136,137,137,130,-6.9184676628581485,130,-6.9184676628581485,0.09224481233893311,4.5797525621323665,0.0,0.09578389221249854,0.5400073696999984,0.8654820341977597,0.030670667067170143,0.0009406954050064087
clsdoa_v1_pilot_005_ep_000508,replica.apartment_2,Replica,224.48638936584544,224,224,225,217,-7.48638936584544,217,-7.48638936584544,0.3143389705740539,0.01739912103132555,0.0,0.020074762817267174,0.0,0.011342185000136453,9.117221634369344e-05,8.31157809244587e-09
clsdoa_v1_pilot_005_ep_000509,mp3d.EDJbREhghzL,MP3D,112.7570680708947,112,113,113,105,-7.757068070894704,105,-7.757068070894704,1.9090959104164224e-06,0.025870756658474343,0.0,0.017833863003317667,0.0,0.0,2.8116177418269217e-05,7.907052235189838e-10
clsdoa_v1_pilot_005_ep_000510,mp3d.wc2JMjhGNzB,MP3D,402.42689081256185,402,402,403,496,93.57310918743815,394,-8.426890812561851,77.65124463472624,22.690556515424184,115.40863651499602,140.17019434834333,118.66649078203696,97.40177465539877,0.3675556182861328,0.010150313377380371
clsdoa_v1_pilot_005_ep_000511,mp3d.gYvKGZ5eRqb,MP3D,148.30586485399047,148,148,149,141,-7.305864853990471,141,-7.305864853990471,1.2133837779893846,0.0,0.020284414408416114,0.018349907672514997,0.0,0.0071125776488220535,5.706102820113301e-05,3.2564813068347576e-09
clsdoa_v1_pilot_005_ep_000512,mp3d.gZ6f7yhEvPG,MP3D,164.90201377111578,164,165,165,157,-7.902013771115776,157,-7.902013771115776,9.88314448090898e-06,0.0,0.0,0.0,0.0,0.0,4.1871637222357094e-05,1.7535692897752142e-09
clsdoa_v1_pilot_005_ep_000513,mp3d.yqstnuAEVhm,MP3D,333.54533490343056,333,334,334,326,-7.5453349034305575,326,-7.5453349034305575,2.0719210370281016,0.007903086355001105,0.0,0.0,0.007101597688403032,0.011194308846874435,8.221477037295699e-05,6.757141957081103e-09
clsdoa_v1_pilot_005_ep_000514,mp3d.EU6Fwq7SyZv,MP3D,125.54544212978944,125,126,126,118,-7.545442129789436,118,-7.545442129789436,9.234973977599935e-06,0.01863929836403863,0.0,0.00998087397335452,0.00998087397335452,0.0,3.0647701350972056e-05,9.394518496463888e-10
clsdoa_v1_pilot_005_ep_000515,mp3d.i5noydFURQK,MP3D,208.40737803243465,208,208,209,295,86.59262196756535,201,-7.40737803243465,67.89266508915887,101.5309534951941,103.3428091015987,64.01226037354812,59.10125852325968,35.32615080663444,0.576751708984375,0.11124510318040848
clsdoa_v1_pilot_005_ep_000516,mp3d.jtcxE69GiFV,MP3D,186.27220029735037,186,186,187,179,-7.272200297350366,179,-7.272200297350366,0.4585136606973477,0.0,0.010060521899398371,0.0,0.010111432272919774,0.0,7.402427581837401e-05,5.480144782410434e-09
clsdoa_v1_pilot_005_ep_000517,mp3d.pLe4wQe7qrG,MP3D,234.78725798288903,234,235,235,227,-7.787257982889031,227,-7.787257982889031,0.9439920715163429,27.00315412042414,0.0,0.008227988460910746,0.011933112697019075,2.2754211543108593,0.07031354308128357,0.00494759064167738
clsdoa_v1_pilot_005_ep_000518,mp3d.x8F5xyUWy9e,MP3D,112.16732089063285,112,112,113,105,-7.167320890632851,105,-7.167320890632851,3.306651113363206e-06,0.0,0.0,0.0,0.017232876886053808,0.007345129703598289,4.204922151984647e-05,1.7680714670120778e-09
clsdoa_v1_pilot_005_ep_000519,mp3d.rPc6DW4iMge,MP3D,236.92834875404932,236,237,237,229,-7.928348754049324,229,-7.928348754049324,0.40102049718978156,0.0,0.0,0.0,0.00644649428707553,0.0,5.9841066104127094e-05,3.581597241009149e-09
clsdoa_v1_pilot_005_ep_000520,mp3d.2azQ1b91cZZ,MP3D,317.6732908569858,317,318,318,310,-7.673290856985773,310,-7.673290856985773,2.4318574650833478,0.004537512397657533,0.0,0.0,0.0,0.01368740516211552,7.752052624709904e-05,6.00762906088903e-09
clsdoa_v1_pilot_005_ep_000521,mp3d.JmbYfDe2QKZ,MP3D,74.38478999489965,74,74,75,67,-7.3847899948996485,67,-7.3847899948996485,1.9090959104164224e-06,0.0,0.013687405188743266,0.0,0.0,0.013687405188743266,2.682082777027972e-05,7.191940376571893e-10
clsdoa_v1_pilot_005_ep_000522,mp3d.2n8kARJN3HM,MP3D,102.32424891599845,102,102,103,95,-7.324248915998453,95,-7.324248915998453,1.7598041966476032,0.026604836465424147,0.009315024788450327,0.009024396900677212,0.0,0.0,3.948907396988943e-05,1.5590742030724414e-09
clsdoa_v1_pilot_005_ep_000523,mp3d.RPmz2sHmrrY,MP3D,99.04105013801878,99,99,100,92,-7.041050138018775,92,-7.041050138018775,2.2588727439225506e-06,0.01499786908237818,0.006130688174539142,0.0,0.006130688174539142,0.010604961056260543,3.760271647479385e-05,1.4133616499378832e-09
clsdoa_v1_pilot_005_ep_000524,mp3d.S9hNv5qa7GM,MP3D,137.98282938744882,137,138,138,131,-6.982829387448817,131,-6.982829387448817,1.5224965077553749e-05,0.0,0.0,0.0,0.0,0.0,5.4583928431384265e-05,2.977798452263869e-09
clsdoa_v1_pilot_005_ep_000525,mp3d.759xd9YjKW5,MP3D,385.0892452576279,385,385,386,509,123.91075474237209,507,121.91075474237209,5.745397325072944,136.56484229963797,7.938939267251351,6.206417307865312,7.340001535011246,6.1975297881912566,5.521146917430997e-08,2.007539235760261e-15
clsdoa_v1_pilot_005_ep_000526,mp3d.D7N2EKCX4Sj,MP3D,98.96539283113808,98,99,99,92,-6.965392831138075,92,-6.965392831138075,11.000324040066419,0.014420488200445395,0.0,0.011965909915918652,0.011965909915918652,0.0,3.750849646166898e-05,1.4061691810951515e-09
clsdoa_v1_pilot_005_ep_000527,mp3d.ARNzJeq3xxb,MP3D,309.73628834926046,309,310,310,302,-7.736288349260462,302,-7.736288349260462,0.2143931863679396,13.265542711753262,0.0,0.0,0.0,1.181425343398512,0.04086581990122795,0.0016700968844816089
clsdoa_v1_pilot_005_ep_000528,mp3d.B6ByNegPMKs,MP3D,312.9226376928796,312,313,313,368,55.07736230712038,305,-7.9226376928796185,84.5440480600342,49.061870556212284,41.0222384098276,51.20713869152421,59.05236116164533,30.807713825280985,0.15364424884319305,0.030467594042420387
clsdoa_v1_pilot_005_ep_000529,mp3d.sKLMLpTHeUy,MP3D,246.82781813599252,246,247,247,375,128.17218186400748,310,63.172181864007484,45.199920449771014,119.57341890666146,36.94329917701504,37.06085527782891,36.9318066597977,36.90376479814797,3.5957771871153454e-08,2.555931447460508e-15
clsdoa_v1_pilot_005_ep_000530,mp3d.sT4fr6TAbpF,MP3D,202.8337687932916,202,203,203,320,117.1662312067084,238,35.1662312067084,22.46691735949424,10.251717360843188,51.05803011674313,43.04186774652861,42.63837352346018,42.25923323748694,1.0717814191707475e-08,2.1344823959691482e-16
clsdoa_v1_pilot_005_ep_000531,mp3d.vyrNrziPKCB,MP3D,153.94583511085935,153,154,154,147,-6.945835110859349,147,-6.945835110859349,9.84619801707684e-06,0.0,0.0,0.01764198876272322,0.01764198876272322,0.019557155366381484,5.928944665356539e-05,3.515246094210056e-09
clsdoa_v1_pilot_005_ep_000532,mp3d.82sE5b5pLXE,MP3D,268.9515039861374,268,269,269,338,69.04849601386258,301,32.048496013862575,37.48002397971069,129.9238348033784,38.838225029854854,38.838222367906695,38.83820817812544,38.838201489168945,4.77596380221712e-08,1.9176421467605046e-15
clsdoa_v1_pilot_005_ep_000533,mp3d.JF19kD82Mey,MP3D,138.06207010761696,138,138,139,131,-7.062070107616961,131,-7.062070107616961,4.26886823125797e-06,0.012456110908036604,0.020537571080112203,0.0,0.006888297158600971,0.017440378424209483,5.396189953899011e-05,2.9114171073985062e-09
clsdoa_v1_pilot_005_ep_000534,mp3d.TbHJrupSAjP,MP3D,135.5688515942384,135,136,136,196,60.431148405761604,186,50.431148405761604,46.45844475882257,111.36307631756652,51.58255999942359,49.51004433791759,46.353212226331834,46.903372007934266,1.4233460632340211e-08,1.8913791755468357e-16
clsdoa_v1_pilot_005_ep_000535,mp3d.JeFG25nYj2p,MP3D,231.45701026896276,231,231,232,317,85.54298973103724,285,53.54298973103724,60.121139580657925,97.5880214464269,59.27142892233558,59.228107962727464,58.94147899226015,59.04522620816922,3.078319110727534e-08,9.02514664090641e-16
clsdoa_v1_pilot_005_ep_000536,mp3d.YVUC4YcDtcY,MP3D,110.24499731156655,110,110,111,103,-7.24499731156655,103,-7.24499731156655,2.0329854695303062e-05,0.016311501819285767,0.0024421656035354174,0.002320545305322727,0.002267946161163985,0.008983144791346376,4.236115637468174e-05,1.794879911365399e-09
clsdoa_v1_pilot_005_ep_000537,replica.apartment_0,Replica,352.8971943938293,352,353,353,345,-7.897194393829295,345,-7.897194393829295,0.32032605040537576,0.009749089199391783,0.0,0.0,0.01321478666053732,0.009719064530209256,8.582025475334376e-05,7.363476939303837e-09
clsdoa_v1_pilot_005_ep_000538,replica.office_1,Replica,174.85835173406116,174,175,175,205,30.14164826593884,167,-7.858351734061159,22.06347645422374,0.033375818153353616,0.0,0.0,0.005408605309530457,0.0,4.4403310312191024e-05,1.6591537033150416e-09
clsdoa_v1_pilot_005_ep_000539,replica.office_1,Replica,84.54391020436437,84,85,85,77,-7.543910204364366,77,-7.543910204364366,0.3883514432361399,0.017324644696028152,0.010196289358754964,0.0071298342292723145,0.0,0.0,2.084193329210393e-05,4.3447093145410065e-10
clsdoa_v1_pilot_005_ep_000540,replica.office_1,Replica,95.11304799406065,95,95,96,88,-7.113047994060651,88,-7.113047994060651,1.0173887179578492e-05,0.015940324181748414,0.0,0.013089754249098523,0.0,0.0,3.6369900044519454e-05,1.3229056738950362e-09
clsdoa_v1_pilot_005_ep_000541,replica.frl_apartment_5,Replica,260.0454491314758,260,260,261,252,-8.045449131475777,252,-8.045449131475777,2.699869328381916e-06,0.012643979684280833,0.0,0.0,0.0,0.010019465539974267,6.496185960713774e-05,4.219633975566239e-09
clsdoa_v1_pilot_005_ep_000542,replica.apartment_0,Replica,136.10284261068784,136,136,137,229,92.89715738931216,129,-7.102842610687844,24.525983880699023,27.09636614024945,150.07325611896923,155.0312993282406,157.87797130783542,98.93650115494182,0.4835052192211151,0.7088767290115356
clsdoa_v1_pilot_005_ep_000543,mp3d.YFuZgdQ5vWj,MP3D,278.13965666844985,278,278,279,327,48.860343331550155,270,-8.139656668449845,109.38202052616067,171.66311481880436,66.05222186705608,127.06551304388213,128.32051377504942,143.2959174220594,1.3855117559432983,0.3213522136211395
clsdoa_v1_pilot_005_ep_000544,mp3d.5ZKStnWn8Zo,MP3D,77.49722097676437,77,77,78,70,-7.497220976764368,70,-7.497220976764368,8.537736462515939e-07,0.0,0.010604961056260543,0.0,0.006130688174539142,0.0,2.890746691264212e-05,8.355084402111856e-10
clsdoa_v1_pilot_005_ep_000545,mp3d.b8cTxDM8gDG,MP3D,231.53825218497704,231,232,232,224,-7.53825218497704,224,-7.53825218497704,0.5747051349434782,0.015496417807986065,0.0,0.016873766714387277,0.0,0.0,5.754239464295097e-05,3.3113398689721407e-09
clsdoa_v1_pilot_005_ep_000546,mp3d.D7G3Y4RVNrH,MP3D,328.19367651622997,328,328,329,320,-8.19367651622997,320,-8.19367651622997,5.8651791076961155,0.02002703176244544,0.010604961021893162,0.006130688174539142,0.010604961021893162,0.01368740516211552,7.928688864922151e-05,6.286400733301889e-09
clsdoa_v1_pilot_005_ep_000547,mp3d.ULsKaCPVFJR,MP3D,139.31616615426043,139,139,140,132,-7.316166154260429,132,-7.316166154260429,0.2820271320563925,0.0,0.0,0.015791693039412698,0.0,0.015791693039412698,5.459949534269981e-05,2.9809390511559286e-09
clsdoa_v1_pilot_005_ep_000548,mp3d.r1Q1Z4BcV1o,MP3D,179.54059286756936,179,180,180,172,-7.540592867569359,172,-7.540592867569359,0.6125103013273135,0.021118881731840015,0.0,0.0,0.012786661146849915,0.012919424458919571,4.681270002038218e-05,2.1911501502103192e-09
clsdoa_v1_pilot_005_ep_000549,replica.office_3,Replica,233.059896584872,233,233,234,225,-8.059896584872007,225,-8.059896584872007,4.710832888430474,24.55495233290956,0.0,0.5666704441609066,3.0771901935435206,5.018306158329644,0.058079589158296585,0.0034575031604617834
